id, state, cur_score, action, reward, next_state, next_score
8,"[[4, 2, 0, 0], [32, 4, 0, 4], [1024, 32, 0, 4], [4, 128, 2, 8]]",123224,right,8,"[[0, 0, 4, 2], [0, 0, 32, 8], [4, 1024, 32, 4], [4, 128, 2, 8]]",123232
8,"[[0, 0, 4, 2], [0, 0, 32, 8], [4, 1024, 32, 4], [4, 128, 2, 8]]",123232,down,72,"[[0, 0, 2, 2], [0, 0, 4, 8], [0, 1024, 64, 4], [8, 128, 2, 8]]",123304
8,"[[0, 0, 2, 2], [0, 0, 4, 8], [0, 1024, 64, 4], [8, 128, 2, 8]]",123304,left,4,"[[4, 0, 0, 0], [4, 8, 0, 4], [1024, 64, 4, 0], [8, 128, 2, 8]]",123308
8,"[[4, 0, 0, 0], [4, 8, 0, 4], [1024, 64, 4, 0], [8, 128, 2, 8]]",123308,up,8,"[[8, 8, 4, 4], [1024, 64, 2, 8], [8, 128, 4, 0], [0, 0, 0, 0]]",123316
8,"[[8, 8, 4, 4], [1024, 64, 2, 8], [8, 128, 4, 0], [0, 0, 0, 0]]",123316,right,24,"[[4, 0, 16, 8], [1024, 64, 2, 8], [0, 8, 128, 4], [0, 0, 0, 0]]",123340
8,"[[4, 0, 16, 8], [1024, 64, 2, 8], [0, 8, 128, 4], [0, 0, 0, 0]]",123340,up,16,"[[4, 64, 16, 16], [1024, 8, 2, 4], [0, 0, 128, 0], [0, 0, 0, 4]]",123356
8,"[[4, 64, 16, 16], [1024, 8, 2, 4], [0, 0, 128, 0], [0, 0, 0, 4]]",123356,left,32,"[[4, 64, 32, 0], [1024, 8, 2, 4], [128, 0, 4, 0], [4, 0, 0, 0]]",123388
8,"[[4, 64, 32, 0], [1024, 8, 2, 4], [128, 0, 4, 0], [4, 0, 0, 0]]",123388,down,0,"[[4, 0, 0, 0], [1024, 2, 32, 0], [128, 64, 2, 0], [4, 8, 4, 4]]",123388
8,"[[4, 0, 0, 0], [1024, 2, 32, 0], [128, 64, 2, 0], [4, 8, 4, 4]]",123388,left,8,"[[4, 0, 4, 0], [1024, 2, 32, 0], [128, 64, 2, 0], [4, 8, 8, 0]]",123396
8,"[[4, 0, 4, 0], [1024, 2, 32, 0], [128, 64, 2, 0], [4, 8, 8, 0]]",123396,left,24,"[[8, 0, 0, 0], [1024, 2, 32, 0], [128, 64, 2, 0], [4, 16, 4, 0]]",123420
8,"[[8, 0, 0, 0], [1024, 2, 32, 0], [128, 64, 2, 0], [4, 16, 4, 0]]",123420,down,0,"[[8, 0, 0, 0], [1024, 2, 32, 2], [128, 64, 2, 0], [4, 16, 4, 0]]",123420
8,"[[8, 0, 0, 0], [1024, 2, 32, 2], [128, 64, 2, 0], [4, 16, 4, 0]]",123420,right,0,"[[0, 0, 0, 8], [1024, 2, 32, 2], [0, 128, 64, 2], [4, 4, 16, 4]]",123420
8,"[[0, 0, 0, 8], [1024, 2, 32, 2], [0, 128, 64, 2], [4, 4, 16, 4]]",123420,up,4,"[[1024, 2, 32, 8], [4, 128, 64, 4], [0, 4, 16, 4], [0, 0, 0, 4]]",123424
8,"[[1024, 2, 32, 8], [4, 128, 64, 4], [0, 4, 16, 4], [0, 0, 0, 4]]",123424,up,8,"[[1024, 2, 32, 8], [4, 128, 64, 8], [0, 4, 16, 4], [0, 0, 2, 0]]",123432
8,"[[1024, 2, 32, 8], [4, 128, 64, 8], [0, 4, 16, 4], [0, 0, 2, 0]]",123432,down,16,"[[0, 2, 32, 0], [0, 2, 64, 0], [1024, 128, 16, 16], [4, 4, 2, 4]]",123448
8,"[[0, 2, 32, 0], [0, 2, 64, 0], [1024, 128, 16, 16], [4, 4, 2, 4]]",123448,left,40,"[[2, 32, 2, 0], [2, 64, 0, 0], [1024, 128, 32, 0], [8, 2, 4, 0]]",123488
8,"[[2, 32, 2, 0], [2, 64, 0, 0], [1024, 128, 32, 0], [8, 2, 4, 0]]",123488,up,4,"[[4, 32, 2, 0], [1024, 64, 32, 0], [8, 128, 4, 2], [0, 2, 0, 0]]",123492
8,"[[4, 32, 2, 0], [1024, 64, 32, 0], [8, 128, 4, 2], [0, 2, 0, 0]]",123492,up,0,"[[4, 32, 2, 2], [1024, 64, 32, 2], [8, 128, 4, 0], [0, 2, 0, 0]]",123492
8,"[[4, 32, 2, 2], [1024, 64, 32, 2], [8, 128, 4, 0], [0, 2, 0, 0]]",123492,right,4,"[[0, 4, 32, 4], [1024, 64, 32, 2], [0, 8, 128, 4], [0, 4, 0, 2]]",123496
8,"[[0, 4, 32, 4], [1024, 64, 32, 2], [0, 8, 128, 4], [0, 4, 0, 2]]",123496,up,64,"[[1024, 4, 64, 4], [0, 64, 128, 2], [0, 8, 0, 4], [2, 4, 0, 2]]",123560
8,"[[1024, 4, 64, 4], [0, 64, 128, 2], [0, 8, 0, 4], [2, 4, 0, 2]]",123560,down,0,"[[0, 4, 0, 4], [0, 64, 2, 2], [1024, 8, 64, 4], [2, 4, 128, 2]]",123560
8,"[[0, 4, 0, 4], [0, 64, 2, 2], [1024, 8, 64, 4], [2, 4, 128, 2]]",123560,right,12,"[[2, 0, 0, 8], [0, 0, 64, 4], [1024, 8, 64, 4], [2, 4, 128, 2]]",123572
8,"[[2, 0, 0, 8], [0, 0, 64, 4], [1024, 8, 64, 4], [2, 4, 128, 2]]",123572,up,136,"[[2, 8, 128, 8], [1024, 4, 128, 8], [2, 0, 2, 2], [0, 0, 0, 0]]",123708
8,"[[2, 8, 128, 8], [1024, 4, 128, 8], [2, 0, 2, 2], [0, 0, 0, 0]]",123708,up,272,"[[2, 8, 256, 16], [1024, 4, 2, 2], [2, 0, 4, 0], [0, 0, 0, 0]]",123980
8,"[[2, 8, 256, 16], [1024, 4, 2, 2], [2, 0, 4, 0], [0, 0, 0, 0]]",123980,left,4,"[[2, 8, 256, 16], [1024, 4, 4, 0], [2, 4, 4, 0], [0, 0, 0, 0]]",123984
8,"[[2, 8, 256, 16], [1024, 4, 4, 0], [2, 4, 4, 0], [0, 0, 0, 0]]",123984,down,16,"[[0, 0, 0, 0], [2, 0, 0, 2], [1024, 8, 256, 0], [2, 8, 8, 16]]",124000
8,"[[0, 0, 0, 0], [2, 0, 0, 2], [1024, 8, 256, 0], [2, 8, 8, 16]]",124000,left,20,"[[0, 2, 0, 0], [4, 0, 0, 0], [1024, 8, 256, 0], [2, 16, 16, 0]]",124020
8,"[[0, 2, 0, 0], [4, 0, 0, 0], [1024, 8, 256, 0], [2, 16, 16, 0]]",124020,right,32,"[[0, 0, 0, 2], [0, 0, 0, 4], [0, 1024, 8, 256], [2, 0, 2, 32]]",124052
8,"[[0, 0, 0, 2], [0, 0, 0, 4], [0, 1024, 8, 256], [2, 0, 2, 32]]",124052,right,4,"[[0, 0, 0, 2], [0, 0, 0, 4], [4, 1024, 8, 256], [0, 0, 4, 32]]",124056
8,"[[0, 0, 0, 2], [0, 0, 0, 4], [4, 1024, 8, 256], [0, 0, 4, 32]]",124056,up,0,"[[4, 1024, 8, 2], [2, 0, 4, 4], [0, 0, 0, 256], [0, 0, 0, 32]]",124056
8,"[[4, 1024, 8, 2], [2, 0, 4, 4], [0, 0, 0, 256], [0, 0, 0, 32]]",124056,left,8,"[[4, 1024, 8, 2], [2, 8, 0, 4], [256, 0, 0, 0], [32, 0, 0, 0]]",124064
8,"[[4, 1024, 8, 2], [2, 8, 0, 4], [256, 0, 0, 0], [32, 0, 0, 0]]",124064,down,0,"[[4, 2, 0, 0], [2, 0, 0, 0], [256, 1024, 0, 2], [32, 8, 8, 4]]",124064
8,"[[4, 2, 0, 0], [2, 0, 0, 0], [256, 1024, 0, 2], [32, 8, 8, 4]]",124064,right,16,"[[4, 0, 4, 2], [0, 0, 0, 2], [0, 256, 1024, 2], [0, 32, 16, 4]]",124080
8,"[[4, 0, 4, 2], [0, 0, 0, 2], [0, 256, 1024, 2], [0, 32, 16, 4]]",124080,left,8,"[[8, 2, 4, 0], [2, 0, 0, 0], [256, 1024, 2, 0], [32, 16, 4, 0]]",124088
8,"[[8, 2, 4, 0], [2, 0, 0, 0], [256, 1024, 2, 0], [32, 16, 4, 0]]",124088,right,0,"[[0, 8, 2, 4], [0, 2, 0, 2], [0, 256, 1024, 2], [0, 32, 16, 4]]",124088
8,"[[0, 8, 2, 4], [0, 2, 0, 2], [0, 256, 1024, 2], [0, 32, 16, 4]]",124088,down,4,"[[0, 8, 0, 2], [0, 2, 2, 4], [0, 256, 1024, 4], [0, 32, 16, 4]]",124092
8,"[[0, 8, 0, 2], [0, 2, 2, 4], [0, 256, 1024, 4], [0, 32, 16, 4]]",124092,left,4,"[[8, 2, 4, 0], [4, 4, 0, 0], [256, 1024, 4, 0], [32, 16, 4, 0]]",124096
8,"[[8, 2, 4, 0], [4, 4, 0, 0], [256, 1024, 4, 0], [32, 16, 4, 0]]",124096,left,8,"[[8, 2, 4, 0], [8, 0, 0, 0], [256, 1024, 4, 2], [32, 16, 4, 0]]",124104
8,"[[8, 2, 4, 0], [8, 0, 0, 0], [256, 1024, 4, 2], [32, 16, 4, 0]]",124104,down,24,"[[0, 2, 0, 0], [16, 2, 0, 0], [256, 1024, 4, 0], [32, 16, 8, 2]]",124128
8,"[[0, 2, 0, 0], [16, 2, 0, 0], [256, 1024, 4, 0], [32, 16, 8, 2]]",124128,down,4,"[[0, 0, 0, 0], [16, 4, 0, 0], [256, 1024, 4, 4], [32, 16, 8, 2]]",124132
8,"[[0, 0, 0, 0], [16, 4, 0, 0], [256, 1024, 4, 4], [32, 16, 8, 2]]",124132,left,8,"[[0, 0, 0, 0], [16, 4, 0, 2], [256, 1024, 8, 0], [32, 16, 8, 2]]",124140
8,"[[0, 0, 0, 0], [16, 4, 0, 2], [256, 1024, 8, 0], [32, 16, 8, 2]]",124140,down,20,"[[0, 0, 2, 0], [16, 4, 0, 0], [256, 1024, 0, 0], [32, 16, 16, 4]]",124160
8,"[[0, 0, 2, 0], [16, 4, 0, 0], [256, 1024, 0, 0], [32, 16, 16, 4]]",124160,left,32,"[[2, 0, 0, 0], [16, 4, 0, 0], [256, 1024, 0, 2], [32, 32, 4, 0]]",124192
8,"[[2, 0, 0, 0], [16, 4, 0, 0], [256, 1024, 0, 2], [32, 32, 4, 0]]",124192,left,64,"[[2, 0, 0, 0], [16, 4, 4, 0], [256, 1024, 2, 0], [64, 4, 0, 0]]",124256
8,"[[2, 0, 0, 0], [16, 4, 4, 0], [256, 1024, 2, 0], [64, 4, 0, 0]]",124256,left,8,"[[2, 0, 2, 0], [16, 8, 0, 0], [256, 1024, 2, 0], [64, 4, 0, 0]]",124264
8,"[[2, 0, 2, 0], [16, 8, 0, 0], [256, 1024, 2, 0], [64, 4, 0, 0]]",124264,left,4,"[[4, 2, 0, 0], [16, 8, 0, 0], [256, 1024, 2, 0], [64, 4, 0, 0]]",124268
8,"[[4, 2, 0, 0], [16, 8, 0, 0], [256, 1024, 2, 0], [64, 4, 0, 0]]",124268,up,0,"[[4, 2, 2, 0], [16, 8, 0, 0], [256, 1024, 2, 0], [64, 4, 0, 0]]",124268
8,"[[4, 2, 2, 0], [16, 8, 0, 0], [256, 1024, 2, 0], [64, 4, 0, 0]]",124268,left,4,"[[4, 4, 2, 0], [16, 8, 0, 0], [256, 1024, 2, 0], [64, 4, 0, 0]]",124272
8,"[[4, 4, 2, 0], [16, 8, 0, 0], [256, 1024, 2, 0], [64, 4, 0, 0]]",124272,down,4,"[[4, 4, 0, 0], [16, 8, 2, 0], [256, 1024, 0, 0], [64, 4, 4, 0]]",124276
8,"[[4, 4, 0, 0], [16, 8, 2, 0], [256, 1024, 0, 0], [64, 4, 4, 0]]",124276,left,16,"[[8, 0, 0, 0], [16, 8, 2, 0], [256, 1024, 0, 4], [64, 8, 0, 0]]",124292
8,"[[8, 0, 0, 0], [16, 8, 2, 0], [256, 1024, 0, 4], [64, 8, 0, 0]]",124292,up,0,"[[8, 8, 2, 4], [16, 1024, 2, 0], [256, 8, 0, 0], [64, 0, 0, 0]]",124292
8,"[[8, 8, 2, 4], [16, 1024, 2, 0], [256, 8, 0, 0], [64, 0, 0, 0]]",124292,right,16,"[[0, 16, 2, 4], [0, 16, 1024, 2], [0, 0, 256, 8], [0, 0, 2, 64]]",124308
8,"[[0, 16, 2, 4], [0, 16, 1024, 2], [0, 0, 256, 8], [0, 0, 2, 64]]",124308,up,32,"[[0, 32, 2, 4], [0, 0, 1024, 2], [0, 2, 256, 8], [0, 0, 2, 64]]",124340
8,"[[0, 32, 2, 4], [0, 0, 1024, 2], [0, 2, 256, 8], [0, 0, 2, 64]]",124340,left,0,"[[32, 2, 4, 0], [1024, 2, 0, 4], [2, 256, 8, 0], [2, 64, 0, 0]]",124340
8,"[[32, 2, 4, 0], [1024, 2, 0, 4], [2, 256, 8, 0], [2, 64, 0, 0]]",124340,down,8,"[[0, 0, 0, 4], [32, 4, 0, 0], [1024, 256, 4, 0], [4, 64, 8, 4]]",124348
8,"[[0, 0, 0, 4], [32, 4, 0, 0], [1024, 256, 4, 0], [4, 64, 8, 4]]",124348,down,8,"[[2, 0, 0, 0], [32, 4, 0, 0], [1024, 256, 4, 0], [4, 64, 8, 8]]",124356
8,"[[2, 0, 0, 0], [32, 4, 0, 0], [1024, 256, 4, 0], [4, 64, 8, 8]]",124356,left,16,"[[2, 0, 0, 0], [32, 4, 0, 4], [1024, 256, 4, 0], [4, 64, 16, 0]]",124372
8,"[[2, 0, 0, 0], [32, 4, 0, 4], [1024, 256, 4, 0], [4, 64, 16, 0]]",124372,left,8,"[[2, 2, 0, 0], [32, 8, 0, 0], [1024, 256, 4, 0], [4, 64, 16, 0]]",124380
8,"[[2, 2, 0, 0], [32, 8, 0, 0], [1024, 256, 4, 0], [4, 64, 16, 0]]",124380,left,4,"[[4, 0, 0, 0], [32, 8, 0, 0], [1024, 256, 4, 0], [4, 64, 16, 2]]",124384
8,"[[4, 0, 0, 0], [32, 8, 0, 0], [1024, 256, 4, 0], [4, 64, 16, 2]]",124384,down,0,"[[4, 0, 0, 0], [32, 8, 2, 0], [1024, 256, 4, 0], [4, 64, 16, 2]]",124384
8,"[[4, 0, 0, 0], [32, 8, 2, 0], [1024, 256, 4, 0], [4, 64, 16, 2]]",124384,up,0,"[[4, 8, 2, 2], [32, 256, 4, 0], [1024, 64, 16, 0], [4, 0, 2, 0]]",124384
8,"[[4, 8, 2, 2], [32, 256, 4, 0], [1024, 64, 16, 0], [4, 0, 2, 0]]",124384,right,4,"[[0, 4, 8, 4], [0, 32, 256, 4], [2, 1024, 64, 16], [0, 0, 4, 2]]",124388
8,"[[0, 4, 8, 4], [0, 32, 256, 4], [2, 1024, 64, 16], [0, 0, 4, 2]]",124388,up,8,"[[2, 4, 8, 8], [4, 32, 256, 16], [0, 1024, 64, 2], [0, 0, 4, 0]]",124396
8,"[[2, 4, 8, 8], [4, 32, 256, 16], [0, 1024, 64, 2], [0, 0, 4, 0]]",124396,right,16,"[[0, 2, 4, 16], [4, 32, 256, 16], [0, 1024, 64, 2], [0, 0, 2, 4]]",124412
8,"[[0, 2, 4, 16], [4, 32, 256, 16], [0, 1024, 64, 2], [0, 0, 2, 4]]",124412,down,32,"[[0, 0, 4, 2], [0, 2, 256, 32], [0, 32, 64, 2], [4, 1024, 2, 4]]",124444
8,"[[0, 0, 4, 2], [0, 2, 256, 32], [0, 32, 64, 2], [4, 1024, 2, 4]]",124444,left,0,"[[4, 2, 0, 2], [2, 256, 32, 0], [32, 64, 2, 0], [4, 1024, 2, 4]]",124444
8,"[[4, 2, 0, 2], [2, 256, 32, 0], [32, 64, 2, 0], [4, 1024, 2, 4]]",124444,left,4,"[[4, 4, 4, 0], [2, 256, 32, 0], [32, 64, 2, 0], [4, 1024, 2, 4]]",124448
8,"[[4, 4, 4, 0], [2, 256, 32, 0], [32, 64, 2, 0], [4, 1024, 2, 4]]",124448,up,4,"[[4, 4, 4, 4], [2, 256, 32, 0], [32, 64, 4, 2], [4, 1024, 0, 0]]",124452
8,"[[4, 4, 4, 4], [2, 256, 32, 0], [32, 64, 4, 2], [4, 1024, 0, 0]]",124452,right,16,"[[2, 0, 8, 8], [0, 2, 256, 32], [32, 64, 4, 2], [0, 0, 4, 1024]]",124468
8,"[[2, 0, 8, 8], [0, 2, 256, 32], [32, 64, 4, 2], [0, 0, 4, 1024]]",124468,right,16,"[[0, 0, 2, 16], [0, 2, 256, 32], [32, 64, 4, 2], [2, 0, 4, 1024]]",124484
8,"[[0, 0, 2, 16], [0, 2, 256, 32], [32, 64, 4, 2], [2, 0, 4, 1024]]",124484,up,8,"[[32, 2, 2, 16], [2, 64, 256, 32], [0, 0, 8, 2], [0, 2, 0, 1024]]",124492
8,"[[32, 2, 2, 16], [2, 64, 256, 32], [0, 0, 8, 2], [0, 2, 0, 1024]]",124492,right,4,"[[4, 32, 4, 16], [2, 64, 256, 32], [0, 0, 8, 2], [0, 0, 2, 1024]]",124496
8,"[[4, 32, 4, 16], [2, 64, 256, 32], [0, 0, 8, 2], [0, 0, 2, 1024]]",124496,down,0,"[[4, 0, 4, 16], [0, 0, 256, 32], [4, 32, 8, 2], [2, 64, 2, 1024]]",124496
8,"[[4, 0, 4, 16], [0, 0, 256, 32], [4, 32, 8, 2], [2, 64, 2, 1024]]",124496,left,8,"[[8, 16, 2, 0], [256, 32, 0, 0], [4, 32, 8, 2], [2, 64, 2, 1024]]",124504
8,"[[8, 16, 2, 0], [256, 32, 0, 0], [4, 32, 8, 2], [2, 64, 2, 1024]]",124504,down,64,"[[8, 0, 0, 2], [256, 16, 2, 0], [4, 64, 8, 2], [2, 64, 2, 1024]]",124568
8,"[[8, 0, 0, 2], [256, 16, 2, 0], [4, 64, 8, 2], [2, 64, 2, 1024]]",124568,down,132,"[[8, 0, 0, 2], [256, 0, 2, 0], [4, 16, 8, 4], [2, 128, 2, 1024]]",124700
8,"[[8, 0, 0, 2], [256, 0, 2, 0], [4, 16, 8, 4], [2, 128, 2, 1024]]",124700,up,0,"[[8, 16, 2, 2], [256, 128, 8, 4], [4, 2, 2, 1024], [2, 0, 0, 0]]",124700
8,"[[8, 16, 2, 2], [256, 128, 8, 4], [4, 2, 2, 1024], [2, 0, 0, 0]]",124700,right,8,"[[0, 8, 16, 4], [256, 128, 8, 4], [0, 4, 4, 1024], [0, 4, 0, 2]]",124708
8,"[[0, 8, 16, 4], [256, 128, 8, 4], [0, 4, 4, 1024], [0, 4, 0, 2]]",124708,right,8,"[[0, 8, 16, 4], [256, 128, 8, 4], [2, 0, 8, 1024], [0, 0, 4, 2]]",124716
8,"[[0, 8, 16, 4], [256, 128, 8, 4], [2, 0, 8, 1024], [0, 0, 4, 2]]",124716,up,24,"[[256, 8, 16, 8], [2, 128, 16, 1024], [0, 0, 4, 2], [0, 0, 0, 2]]",124740
8,"[[256, 8, 16, 8], [2, 128, 16, 1024], [0, 0, 4, 2], [0, 0, 0, 2]]",124740,down,36,"[[0, 2, 0, 0], [0, 0, 0, 8], [256, 8, 32, 1024], [2, 128, 4, 4]]",124776
8,"[[0, 2, 0, 0], [0, 0, 0, 8], [256, 8, 32, 1024], [2, 128, 4, 4]]",124776,left,8,"[[2, 0, 2, 0], [8, 0, 0, 0], [256, 8, 32, 1024], [2, 128, 8, 0]]",124784
8,"[[2, 0, 2, 0], [8, 0, 0, 0], [256, 8, 32, 1024], [2, 128, 8, 0]]",124784,left,4,"[[4, 2, 0, 0], [8, 0, 0, 0], [256, 8, 32, 1024], [2, 128, 8, 0]]",124788
8,"[[4, 2, 0, 0], [8, 0, 0, 0], [256, 8, 32, 1024], [2, 128, 8, 0]]",124788,up,0,"[[4, 2, 32, 1024], [8, 8, 8, 0], [256, 128, 0, 4], [2, 0, 0, 0]]",124788
8,"[[4, 2, 32, 1024], [8, 8, 8, 0], [256, 128, 0, 4], [2, 0, 0, 0]]",124788,left,16,"[[4, 2, 32, 1024], [16, 8, 2, 0], [256, 128, 4, 0], [2, 0, 0, 0]]",124804
8,"[[4, 2, 32, 1024], [16, 8, 2, 0], [256, 128, 4, 0], [2, 0, 0, 0]]",124804,up,0,"[[4, 2, 32, 1024], [16, 8, 2, 4], [256, 128, 4, 0], [2, 0, 0, 0]]",124804
8,"[[4, 2, 32, 1024], [16, 8, 2, 4], [256, 128, 4, 0], [2, 0, 0, 0]]",124804,down,0,"[[4, 4, 0, 0], [16, 2, 32, 0], [256, 8, 2, 1024], [2, 128, 4, 4]]",124804
8,"[[4, 4, 0, 0], [16, 2, 32, 0], [256, 8, 2, 1024], [2, 128, 4, 4]]",124804,up,0,"[[4, 4, 32, 1024], [16, 2, 2, 4], [256, 8, 4, 0], [2, 128, 4, 0]]",124804
8,"[[4, 4, 32, 1024], [16, 2, 2, 4], [256, 8, 4, 0], [2, 128, 4, 0]]",124804,up,8,"[[4, 4, 32, 1024], [16, 2, 2, 4], [256, 8, 8, 0], [2, 128, 0, 4]]",124812
8,"[[4, 4, 32, 1024], [16, 2, 2, 4], [256, 8, 8, 0], [2, 128, 0, 4]]",124812,left,28,"[[8, 32, 1024, 0], [16, 4, 4, 0], [256, 16, 0, 4], [2, 128, 4, 0]]",124840
8,"[[8, 32, 1024, 0], [16, 4, 4, 0], [256, 16, 0, 4], [2, 128, 4, 0]]",124840,right,8,"[[0, 8, 32, 1024], [0, 2, 16, 8], [0, 256, 16, 4], [0, 2, 128, 4]]",124848
8,"[[0, 8, 32, 1024], [0, 2, 16, 8], [0, 256, 16, 4], [0, 2, 128, 4]]",124848,down,40,"[[0, 8, 0, 2], [0, 2, 32, 1024], [0, 256, 32, 8], [0, 2, 128, 8]]",124888
8,"[[0, 8, 0, 2], [0, 2, 32, 1024], [0, 256, 32, 8], [0, 2, 128, 8]]",124888,down,80,"[[0, 8, 0, 0], [0, 2, 0, 2], [0, 256, 64, 1024], [4, 2, 128, 16]]",124968
8,"[[0, 8, 0, 0], [0, 2, 0, 2], [0, 256, 64, 1024], [4, 2, 128, 16]]",124968,right,4,"[[0, 0, 0, 8], [0, 0, 0, 4], [2, 256, 64, 1024], [4, 2, 128, 16]]",124972
8,"[[0, 0, 0, 8], [0, 0, 0, 4], [2, 256, 64, 1024], [4, 2, 128, 16]]",124972,down,0,"[[0, 0, 0, 8], [0, 0, 2, 4], [2, 256, 64, 1024], [4, 2, 128, 16]]",124972
8,"[[0, 0, 0, 8], [0, 0, 2, 4], [2, 256, 64, 1024], [4, 2, 128, 16]]",124972,left,0,"[[8, 0, 2, 0], [2, 4, 0, 0], [2, 256, 64, 1024], [4, 2, 128, 16]]",124972
8,"[[8, 0, 2, 0], [2, 4, 0, 0], [2, 256, 64, 1024], [4, 2, 128, 16]]",124972,down,4,"[[0, 0, 2, 0], [8, 4, 2, 0], [4, 256, 64, 1024], [4, 2, 128, 16]]",124976
8,"[[0, 0, 2, 0], [8, 4, 2, 0], [4, 256, 64, 1024], [4, 2, 128, 16]]",124976,up,12,"[[8, 4, 4, 1024], [8, 256, 64, 16], [0, 2, 128, 0], [0, 0, 0, 2]]",124988
8,"[[8, 4, 4, 1024], [8, 256, 64, 16], [0, 2, 128, 0], [0, 0, 0, 2]]",124988,left,8,"[[8, 8, 1024, 4], [8, 256, 64, 16], [2, 128, 0, 0], [2, 0, 0, 0]]",124996
8,"[[8, 8, 1024, 4], [8, 256, 64, 16], [2, 128, 0, 0], [2, 0, 0, 0]]",124996,up,20,"[[16, 8, 1024, 4], [4, 256, 64, 16], [4, 128, 0, 0], [0, 0, 0, 0]]",125016
8,"[[16, 8, 1024, 4], [4, 256, 64, 16], [4, 128, 0, 0], [0, 0, 0, 0]]",125016,down,8,"[[0, 0, 0, 0], [2, 8, 0, 0], [16, 256, 1024, 4], [8, 128, 64, 16]]",125024
8,"[[0, 0, 0, 0], [2, 8, 0, 0], [16, 256, 1024, 4], [8, 128, 64, 16]]",125024,down,0,"[[0, 0, 0, 2], [2, 8, 0, 0], [16, 256, 1024, 4], [8, 128, 64, 16]]",125024
8,"[[0, 0, 0, 2], [2, 8, 0, 0], [16, 256, 1024, 4], [8, 128, 64, 16]]",125024,left,0,"[[2, 0, 0, 0], [2, 8, 2, 0], [16, 256, 1024, 4], [8, 128, 64, 16]]",125024
8,"[[2, 0, 0, 0], [2, 8, 2, 0], [16, 256, 1024, 4], [8, 128, 64, 16]]",125024,down,4,"[[0, 2, 0, 0], [4, 8, 2, 0], [16, 256, 1024, 4], [8, 128, 64, 16]]",125028
8,"[[0, 2, 0, 0], [4, 8, 2, 0], [16, 256, 1024, 4], [8, 128, 64, 16]]",125028,right,0,"[[0, 0, 2, 2], [0, 4, 8, 2], [16, 256, 1024, 4], [8, 128, 64, 16]]",125028
8,"[[0, 0, 2, 2], [0, 4, 8, 2], [16, 256, 1024, 4], [8, 128, 64, 16]]",125028,left,4,"[[4, 2, 0, 0], [4, 8, 2, 0], [16, 256, 1024, 4], [8, 128, 64, 16]]",125032
8,"[[4, 2, 0, 0], [4, 8, 2, 0], [16, 256, 1024, 4], [8, 128, 64, 16]]",125032,down,8,"[[0, 2, 0, 0], [8, 8, 2, 4], [16, 256, 1024, 4], [8, 128, 64, 16]]",125040
8,"[[0, 2, 0, 0], [8, 8, 2, 4], [16, 256, 1024, 4], [8, 128, 64, 16]]",125040,left,16,"[[2, 4, 0, 0], [16, 2, 4, 0], [16, 256, 1024, 4], [8, 128, 64, 16]]",125056
8,"[[2, 4, 0, 0], [16, 2, 4, 0], [16, 256, 1024, 4], [8, 128, 64, 16]]",125056,down,32,"[[0, 4, 2, 0], [2, 2, 4, 0], [32, 256, 1024, 4], [8, 128, 64, 16]]",125088
8,"[[0, 4, 2, 0], [2, 2, 4, 0], [32, 256, 1024, 4], [8, 128, 64, 16]]",125088,right,4,"[[0, 0, 4, 2], [0, 2, 4, 4], [32, 256, 1024, 4], [8, 128, 64, 16]]",125092
8,"[[0, 0, 4, 2], [0, 2, 4, 4], [32, 256, 1024, 4], [8, 128, 64, 16]]",125092,down,16,"[[0, 4, 0, 0], [0, 2, 8, 2], [32, 256, 1024, 8], [8, 128, 64, 16]]",125108
8,"[[0, 4, 0, 0], [0, 2, 8, 2], [32, 256, 1024, 8], [8, 128, 64, 16]]",125108,down,0,"[[2, 4, 0, 0], [0, 2, 8, 2], [32, 256, 1024, 8], [8, 128, 64, 16]]",125108
8,"[[2, 4, 0, 0], [0, 2, 8, 2], [32, 256, 1024, 8], [8, 128, 64, 16]]",125108,left,0,"[[2, 4, 0, 4], [2, 8, 2, 0], [32, 256, 1024, 8], [8, 128, 64, 16]]",125108
8,"[[2, 4, 0, 4], [2, 8, 2, 0], [32, 256, 1024, 8], [8, 128, 64, 16]]",125108,left,8,"[[2, 8, 4, 0], [2, 8, 2, 0], [32, 256, 1024, 8], [8, 128, 64, 16]]",125116
8,"[[2, 8, 4, 0], [2, 8, 2, 0], [32, 256, 1024, 8], [8, 128, 64, 16]]",125116,down,20,"[[0, 4, 4, 0], [4, 16, 2, 0], [32, 256, 1024, 8], [8, 128, 64, 16]]",125136
8,"[[0, 4, 4, 0], [4, 16, 2, 0], [32, 256, 1024, 8], [8, 128, 64, 16]]",125136,down,0,"[[0, 4, 4, 0], [4, 16, 2, 4], [32, 256, 1024, 8], [8, 128, 64, 16]]",125136
8,"[[0, 4, 4, 0], [4, 16, 2, 4], [32, 256, 1024, 8], [8, 128, 64, 16]]",125136,up,0,"[[4, 4, 4, 4], [32, 16, 2, 8], [8, 256, 1024, 16], [0, 128, 64, 2]]",125136
8,"[[4, 4, 4, 4], [32, 16, 2, 8], [8, 256, 1024, 16], [0, 128, 64, 2]]",125136,right,16,"[[0, 0, 8, 8], [32, 16, 2, 8], [8, 256, 1024, 16], [4, 128, 64, 2]]",125152
